,01,02,03,05,06 & 07,08,09,10.1,10.2-3,10.4,10.5,10.6,10.7,10.8,10.9,11.01-6,11.07,12,13,14,15,16,17,18,19,20A,20B,20C,20.3,20.4,20.5,21,22,23OTHER,23.5-6,24.1-3,24.4-5,25OTHER,25.4,26,27,28,29,30.1,30.3,30OTHER,31,32,33.15,33.16,33OTHER,35.1,35.2-3,36,37,38,39,41-43,45,46,47,49.1-2,49.3-5,50,51,52,53,55,56,58,59-60,61,62,63,64,65.1-3,66,68.1-2,68.3,69.1,69.2,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87-88,90,91,92,93,94,95,96
01,626.1776109,6.521026726,0,0,0,0.037596498,0,565.621145,141.3391525,23.62719647,462.1612668,178.3690242,51.37551672,194.5898947,92.4668417,20.16740277,13.34234331,23.19214554,0.016805347,0.007371845,0.757998676,0.527149423,0.097820276,0.059421888,0.026406852,1.030458658,0.610720469,0,0.012516526,15.78027872,2.27202923,4.930604571,38.08488635,0.006555416,0.071909927,0.020298359,0.058817518,0.000398966,0,0.014176701,0.338282884,0.535616171,0.08693718,0.010208977,0.01145411,0.006766144,0.160127777,0.490160064,0,0.0112765,0.159134922,0,0,0,0,0,0,15.38189949,0.126560437,63.81005433,1.875672112,0,2.918110447,0.972047558,0,0.00603143,0,41.60350285,103.3262176,0.00070825,0,0,4.580022027,0.006675808,0,0,0,6.090706742,0,0.152211751,0.199612508,0,1.080226595,0.367162717,0.003001931,0.230084825,0,11.47764048,0.466780456,0,0.02357939,0.002285152,0.287404916,0,0,0.99944199,0,0,0.015351603,0.002896792,0.740177891,0,0,0
02,0.239420615,28.54335425,0,0,0,0.000176278,0,2E-10,0.000353972,0.000511675,0,0.005443963,0,0.001061136,0.006136598,0,0,0,0.030055672,5E-10,6E-10,39.1446784,0.000879387,0.000710171,0,0.01061366,0.188496693,0.004845443,0.007257862,0.02779242,0.604446242,0.002991879,0.004052811,0.006521337,0.004230449,0.006064928,0.000176281,0.000176254,0,0.014103001,0,0.00158627,0.001233846,6E-10,0.012306183,0,0.661061828,0.573053977,0,0,0.000881324,0,0,0,0,0,0,11.14490159,0,2.095686081,0,0,0.084917808,0,0,0,0,4.846806756,0.944560572,0.012825014,0,0,0.499978479,0.000176269,0,0,0,0.024435056,0,0.007291351,0.007651775,0,0.033146079,1.138836497,0,0.00641832,0,0.783696279,0.014072857,0,0.006242272,0,0.007653433,0,0,0,0,0,0,0,3.236027183,0,0,0
03,0,0,31.67129544,0,0,0,0,0.510824709,269.399683,1.094632766,0,0.032859192,0,0,0,0,5.721661161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25194083,0.065700499,2.531469333,2.753065617,0,0.512832155,0.086551539,0,0,0,0.257533863,54.3489804,0,0,0,0,0,0,0,0,0.491569173,0,0,0.118338841,0,0.315565588,0.057705719,0.002779048,0.157798652,0,0.412720131,0,0,0,0,0.118364484,0,0,0,0,0,0.022817171,0.004305518,0.058998645,0,0,0
05,0,0,0,27.9503475,0,0,0,0.64307881,0.483178076,0.008132736,0.146373785,0.076290664,0.065364959,12.870474,0,0.004160019,0.003126904,0,0,0,0,0,0,0,16.97393545,0.000775968,0,0,0,1.042997289,0.08024723,0.021887697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735.747329,346.9885402,0,0,0,0,23.81265749,0,0.865521993,0,0,15.57913969,0,0,0,0,0,11.71552846,0.098000803,0,0,4.471859511,0.523047745,0,0,0,0,0,3.724118754,6.279282885,0,17.63312974,42.50558307,0,2.290842454,0,6.195832904,11.55194602,0,1.014676152,0,8.044403994,0,0,0,0,0,0,0,0,0,0.588484009,0
06 & 07,0,0,0,0.018224272,634.3862395,0.002994042,9.076923586,3.2E-09,0.006012112,0.008690655,0,0.251149264,0,0.106411095,0.089140518,0,0,0,0.283287911,0.000465171,0.000563937,0,1.836149742,0,15474.55492,9.150560982,5.923138692,156.8419986,0.29096768,1.752114629,21.26890027,2.967289325,2.407021919,1.571373236,0.071826634,206.9782033,677.1472699,0.013735343,1.74497188,3.673827138,2.249841529,8.277298092,3.59703535,0.000159295,0.789567125,0.087380652,3.07539866,4.326768597,0.600668006,2.507778238,6.190116586,4905.831736,4538.30629,0,0,0,0,88.6844613,4.80936E-06,39.20673,8.32288E-05,0,49.73684545,0,0,0,0,0,56.2474123,0.637747621,0,0,47.85399196,2.256636369,0,0,0,3.236730985,0,10.87673666,18.10210114,0,60.78501294,121.3512212,0,7.067974471,0,36.90317529,34.275735,0,3.038556693,0,23.81473291,0,0,0,0,0,0,0,0,0,1.663262551,0
08,0,0,0,0,0,439.338901,0,0.906251862,0.003888985,1.290556205,0,0,0.039129292,8.913483626,0.021892775,0.001239093,0.000803536,0,0.906169175,0.205145232,0.186854869,2.722684005,16.61529427,0.238310169,1.515369554,175.7949675,71.99176914,1.657674262,28.27269826,1.021681462,14.04938396,10.84442083,5.174629784,281.2727245,414.9398734,0.155337657,17.33994847,4.249708069,2.304119166,12.22821022,0.04026821,9.220329608,0.104380907,0.015529806,0.521989604,0.105959894,0.201052699,119.4648937,0.010652575,0.180106653,7.67768191,0.01198693,0,0,1.983848579,0,0,1455.398078,0.038054638,164.0590092,13.77194608,4.819307029,38.16823025,0.00026631,0,37.09974493,0,9.230489692,27.32599959,0.371913369,1.812420868,6.1039E-06,5.518490891,0.498105971,0,0,0.001342332,1.364767258,0,1.161265771,2.572697147,0.030554528,5.498229193,1.787400801,0.452986577,1.289853823,0,5.214150599,3.884074158,13.37964656,1.983850503,2.765416619,3.062956796,1.000021316,0.029955562,0,0,0.983235811,0.225200618,2.991988198,1.679830564,0.921519908,1.21106E-07,1.86491597
09,0,0,0,0.00670583,233.4296828,0,3.339957997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818231788,1.76969E-06,1.770936338,3.0625E-05,0,1.401901939,0,0,0,0,0,0.718082467,0,0,0,0.181007783,0,0,0,0,0.020120136,0,0,0,0,3.145661222,0,0,0.114033295,0,0.053658507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,0.945388753,0,0,0,0,0,0,221.9722392,2.974519741,1.760621356,0.671849081,1.386219039,11.65007516,43.57564628,14.2318845,0.314451574,0.225676548,0,0.058692181,0.070290801,20.00497563,0,0.004672361,0,2.047035185,0.079366322,0.804110314,0.000419397,0,3.513249388,0.337379572,0.113959231,0.006674718,0.937018166,4.83587E-05,1.754329219,0.002115707,0.019087582,0.107776674,3.086478227,0.208134074,0.047917084,0.888893415,0,0.003204094,0.000420674,0.008445946,0.018236537,0.002494221,0.011225495,0.372711274,0.005980315,0,0,0,0,0,0.575360774,0.128693247,40.50928347,27.54320689,0,0.537524967,0.000132863,2.907392535,0,0.940300564,18.36730009,39.24662272,0.004514236,0,0.896032667,2.115529415,0.003146777,4.67080359,0.872659134,0.043929541,0.270819566,0,0.013611757,0.033411524,1.922005961,1.043496442,0.023545722,1.369693963,0.082100532,0,0.454004783,1.150096704,0,0.005209546,0.048057234,8.104751806,1.995654606,0.063477972,0.9914568,2.980812428,0,0.227243167,0.043848899,1.67747435,0,0.052812619,0.930412203
10.2-3,0,0,0.960963093,0,0,0.000375001,0,2.816516654,22.88148258,1.101241306,4.868613296,2.348329605,11.82987668,12.59918901,54.91702093,1.828787529,2.361036997,0,0.002088731,0.001680329,0.120910313,0.001523807,0.000263594,0,0.015719529,0.240112887,0.060971671,0,0,0.996219096,0.277314134,2.706204041,0.035709691,0.000755038,0,0.877053762,0,0.000132028,0,0.00604151,0.002912526,0.018657469,0,0,0,0,0.004207171,0.007872091,0.001078701,0.003667756,0.011192699,0.774856243,0.15489941,0,0,0,0,0.426820243,0.054050464,122.945003,21.9833056,0,1.209206613,0.002626127,0,0.949309608,0.940420594,12.97802451,27.75138442,0.002814204,0,0.896145274,1.306400534,0.079326581,5.605679784,0,0.04907944,0.192819737,0,0.008565125,0.015707899,0.003069976,0.112686605,0.040543176,1.225435406,0.022351909,0,0.240960466,1.086130224,0,0.00431516,0.139091752,1.090557296,0,0.013367632,0,3.974923906,0,0.182071713,0.77664754,0.844371643,0,0.027356479,3.19432E-09
